,count,mean,std,min,25%,50%,75%,max,99%,98%,95%,90%
mad_man_moose,134.0,1071.4776119402984,735.1295698429034,159.0,554.5,894.5,1261.75,3526.0,3416.38,3340.34,2845.4499999999994,2012.9
madali3,248.0,1083.508064516129,737.2943588517542,179.0,561.0,873.0,1286.5,3583.0,3491.89,3314.98,2779.3999999999955,2169.3000000000006
madam0909,126.0,1390.420634920635,815.5729799661055,36.0,641.75,1370.0,1982.25,3209.0,3190.75,3144.5,2767.75,2437.5
madarajs,266.0,849.9924812030075,544.3696648590239,20.0,478.25,750.0,1011.75,2922.0,2718.8000000000015,2571.899999999999,1899.5,1570.5
madbul1524,137.0,820.014598540146,693.8180277764975,18.0,349.0,638.0,1022.0,3292.0,3255.999999999999,3182.24,2245.399999999995,1635.6000000000004
maddog0037,767.0,703.3024771838332,651.6003314448399,6.0,298.5,512.0,899.0,3581.0,3161.7400000000016,2824.359999999996,2152.699999999999,1494.0
made_in_anus,474.0,884.6054852320675,662.2586364361968,4.0,433.0,728.5,1171.0,3546.0,3000.7499999999995,2831.3399999999992,2241.3999999999996,1771.4
madermax2,241.0,524.4232365145228,553.9652171311373,1.0,179.0,381.0,654.0,3421.0,2715.599999999998,2284.9999999999977,1738.0,1044.0
madflyer,161.0,669.9254658385094,608.6533963677011,10.0,275.0,494.0,864.0,3427.0,2574.8,2528.4,1751.0,1480.0
madnessrain,109.0,1150.2660550458716,765.7317807436066,26.0,618.0,936.0,1540.0,3544.0,3313.5200000000004,3112.280000000001,2785.6,2276.6000000000004
mafevil,190.0,1068.6894736842105,726.9282355755416,157.0,562.0,845.0,1319.25,3534.0,3380.699999999999,3126.0599999999995,2583.45,2257.6
mafiyaprosipaetsya,807.0,1052.807930607187,763.2097390255702,3.0,530.5,807.0,1352.0,3596.0,3333.6799999999985,3174.04,2786.499999999999,2275.7999999999997
magikale,283.0,741.0812720848056,520.6859466833663,3.0,409.5,603.0,983.5,3410.0,2806.2200000000016,2291.2800000000016,1575.3999999999999,1346.8000000000002
magnetozx,311.0,1205.3665594855306,883.3061943305055,13.0,570.5,916.0,1678.0,3553.0,3453.399999999997,3295.4000000000005,3092.5,2745.0
magustia,395.0,591.0455696202532,449.725068805429,4.0,313.0,492.0,726.5,3322.0,2131.6200000000003,1868.8400000000006,1582.9999999999995,1046.6000000000001
mahmor,104.0,674.5480769230769,507.60444197310665,2.0,347.5,533.0,868.75,2386.0,2360.3799999999997,2303.14,1687.3999999999999,1290.5
mahtermi45,116.0,1182.198275862069,673.478616810771,328.0,688.0,1007.5,1561.0,3276.0,3086.8499999999985,2904.3,2384.25,2178.5
mainebears,110.0,899.2545454545455,688.1101020867432,30.0,429.25,671.0,1149.0,3424.0,3089.2599999999998,2955.199999999998,2294.8499999999995,1772.9000000000003
mainstreamowy,173.0,884.6242774566474,715.5125767914309,16.0,399.0,647.0,1153.0,3313.0,3195.4,3000.2000000000003,2566.4000000000005,1852.4000000000005
maiohyed,134.0,1116.9253731343283,855.3836550907881,6.0,501.75,842.0,1593.0,3546.0,3415.439999999997,3221.7200000000003,3008.95,2578.9000000000005
majorko87,456.0,852.3728070175439,654.6889616708394,4.0,405.75,681.0,1049.75,3415.0,3124.8499999999995,2865.7000000000003,2401.0,1695.5
makaras45,411.0,1015.676399026764,795.226073027113,37.0,430.5,762.0,1347.5,3567.0,3389.499999999999,3219.2,2713.5,2286.0
makemyday691,151.0,1119.9668874172185,772.4755825027183,188.0,545.0,857.0,1373.5,3349.0,3326.0,3232.0,2884.5,2385.0
makfiz,112.0,989.7589285714286,844.2663561339766,4.0,390.25,751.5,1317.5,3559.0,3472.0699999999997,3310.4000000000005,2787.0499999999997,2170.9
maksgod1980,542.0,822.369003690037,631.0869187952015,5.0,392.25,683.5,1115.25,3515.0,2824.290000000001,2609.2599999999998,2090.1499999999987,1630.8000000000004
malachiro,116.0,1094.353448275862,702.5118195423488,311.0,571.25,900.0,1451.5,3503.0,3245.0999999999995,3058.6000000000004,2393.0,2103.0
malahchi,552.0,487.7554347826087,580.8612886318269,5.0,109.5,319.5,593.0,3451.0,2989.120000000001,2571.3200000000015,1571.149999999997,1096.5000000000002
malakailol,129.0,1176.3565891472867,929.5679675127448,5.0,521.0,892.0,1621.0,3549.0,3525.7200000000003,3465.48,3316.3999999999996,2791.0
maldini8286,110.0,1127.4818181818182,741.437801455966,180.0,541.5,906.0,1569.5,3400.0,3295.25,3210.0799999999995,2595.5,2128.5
malekulasmerti,475.0,824.5115789473684,573.2476189846341,6.0,457.5,683.0,1069.5,3577.0,2843.3199999999974,2579.5999999999995,1930.9999999999995,1507.0
malicious10,156.0,1113.0448717948718,796.7159233313093,3.0,538.5,978.5,1459.75,3585.0,3334.3499999999985,3266.4000000000005,2880.5,2217.0
malidarsek,127.0,1383.267716535433,837.9202565462055,71.0,689.0,1224.0,1893.0,3585.0,3470.7399999999993,3352.84,2899.199999999999,2585.3999999999996
malk0,1758.0,557.1814562002276,553.7062104674543,3.0,181.0,429.0,707.75,3599.0,2958.6400000000094,2465.8599999999997,1572.7499999999993,1110.0
malm123,237.0,1267.0042194092828,833.4327090357059,61.0,621.0,969.0,1697.0,3552.0,3449.2,3305.5600000000004,2994.7999999999997,2627.6000000000004
malone023,375.0,685.808,665.5571028507472,1.0,218.0,486.0,898.5,3421.0,3200.8399999999997,2713.119999999997,2096.2000000000007,1574.0000000000027
malotte777,148.0,1135.668918918919,863.3717590942758,2.0,532.5,828.5,1505.0,3584.0,3489.71,3458.7400000000002,3040.55,2569.3
malvisz,253.0,1223.7470355731225,763.3227484457335,305.0,641.0,973.0,1564.0,3573.0,3321.2799999999975,3130.7999999999997,2819.599999999999,2445.0
mamaguevo,160.0,1217.75625,708.0304487187632,311.0,692.5,989.0,1701.25,3486.0,3201.5899999999997,3027.6999999999994,2572.9499999999994,2279.1000000000004
mambama,312.0,1080.3108974358975,763.500591902749,50.0,511.25,859.0,1451.25,3594.0,3506.9399999999982,3220.9799999999973,2603.1499999999996,2185.800000000001
mammut05,110.0,1202.2545454545455,813.7063288791899,306.0,540.25,952.0,1760.0,3497.0,3363.37,3355.02,2859.8999999999996,2347.3
manas3,108.0,592.5185185185185,520.7032534549139,20.0,254.5,501.5,746.75,3542.0,2530.4199999999964,2021.7199999999998,1476.8999999999996,1090.1999999999998
manena,479.0,682.1356993736952,635.7713698219129,1.0,216.5,497.0,900.5,3412.0,2935.3599999999988,2585.04,2040.1999999999964,1592.7999999999995
manfasho,264.0,823.5909090909091,671.4472135063234,3.0,366.5,604.5,1055.0,3386.0,3034.4700000000003,2932.88,2360.5499999999997,1730.7000000000037
mangali12,215.0,551.7302325581395,595.9624837400812,4.0,196.0,368.0,656.0,3425.0,3162.479999999992,2662.84,1704.0999999999985,1259.6
manhamunhe,413.0,593.9443099273608,487.16857720838635,3.0,236.0,497.0,834.0,3055.0,2242.1599999999994,2060.3199999999997,1475.7999999999993,1214.8000000000002
manhcs1,1201.0,587.8359700249791,419.64675887990893,2.0,387.0,536.0,688.0,3476.0,2020.0,1843.0,1325.0,1018.0
manhcs2,561.0,558.7664884135472,368.3203681433514,6.0,381.0,518.0,695.0,3219.0,1997.1999999999991,1563.9999999999998,1158.0,993.0
manhtu,115.0,443.1913043478261,427.73682053690516,6.0,138.5,365.0,573.0,2759.0,1986.28,1803.3199999999995,1117.9999999999989,863.4000000000001
maniah2k,175.0,569.7828571428571,533.4437336269054,4.0,184.0,412.0,743.0,2977.0,2436.3199999999983,2312.0800000000013,1710.5999999999997,1384.8
maniaku,118.0,957.457627118644,639.9568313975881,213.0,520.0,713.5,1155.75,3565.0,3148.929999999999,2581.12,2172.899999999999,1885.6999999999998
maniczombies,1136.0,719.6003521126761,602.1837898788272,5.0,351.0,551.0,901.0,3584.0,3021.300000000002,2538.7999999999997,2037.5,1504.5
manipulos,112.0,971.7589285714286,704.1631701458354,8.0,500.75,775.5,1145.75,3509.0,3144.1099999999997,2979.6600000000003,2403.7999999999984,2029.3
manja79,1025.0,495.42243902439026,560.1276919881179,4.0,136.0,303.0,635.0,3552.0,2849.04,2378.439999999999,1670.5999999999979,1131.6000000000004
manner09,557.0,777.226211849192,641.0900753461924,4.0,359.0,592.0,1040.0,3565.0,3039.5199999999977,2661.7999999999997,2096.5999999999963,1677.4
mannyprk,145.0,603.7931034482758,559.1686276238805,3.0,180.0,468.0,922.0,2613.0,2538.0400000000004,2311.7200000000007,1740.7999999999988,1296.0
manslives,648.0,587.4953703703703,654.1034710415552,1.0,170.0,382.5,721.0,3462.0,3103.319999999999,2933.899999999999,2048.8999999999996,1363.7000000000035
mantana_og,517.0,906.1760154738878,660.9377865716268,2.0,467.0,708.0,1167.0,3578.0,3089.6799999999994,2887.6800000000003,2322.3999999999996,1753.8000000000004
mantig,202.0,675.5891089108911,565.9029982805212,2.0,370.25,502.5,782.0,3514.0,2675.6400000000003,2495.3599999999988,1979.7499999999982,1252.5000000000007
manyaksin,461.0,1125.939262472885,778.3203435427461,37.0,540.0,879.0,1486.0,3544.0,3358.199999999998,3114.6000000000004,2778.0,2496.0
manziker,791.0,479.03413400758535,464.30536666825094,2.0,171.0,361.0,643.5,3587.0,2308.4000000000024,1890.7999999999984,1250.5,956.0
maochao,116.0,1084.7586206896551,673.0486592744423,321.0,593.0,883.0,1424.0,3564.0,3354.5499999999965,2783.4000000000005,2447.0,2002.0
maozedoug,107.0,973.8130841121496,672.4978239544105,2.0,524.5,776.0,1292.0,3558.0,3079.1599999999994,2757.599999999999,2311.199999999998,1875.2
maplewawa,229.0,609.4017467248908,660.1643370606747,4.0,175.0,399.0,709.0,3119.0,2913.24,2735.5199999999995,2146.3999999999996,1666.8000000000004
maquilc,696.0,565.2887931034483,433.0625371500724,5.0,266.0,470.5,785.25,3366.0,2068.749999999999,1623.8000000000031,1352.5,1085.5
maraba,150.0,1112.38,721.4917773836476,301.0,580.5,897.0,1417.75,3530.0,3401.939999999999,3138.4000000000024,2675.4499999999975,2049.8999999999983
marath8,111.0,844.1531531531532,550.2226854679872,89.0,435.0,690.0,1081.0,3357.0,2524.2000000000016,2262.2,1901.5,1484.0
marceline47,165.0,1167.4424242424243,931.9009901841946,13.0,517.0,876.0,1579.0,3495.0,3440.8,3421.72,3126.0,2853.6
marchypants,607.0,554.8039538714992,497.9886569256224,2.0,180.0,454.0,724.5,3219.0,2518.1999999999894,2087.84,1515.1,1114.9999999999998
marcushksouza,110.0,1011.6272727272727,797.8495852710987,29.0,474.5,844.5,1270.75,3581.0,3527.5,3477.5,2807.499999999999,2090.000000000002
marddin_445,109.0,1215.5963302752293,790.8262570724984,103.0,635.0,1004.0,1638.0,3527.0,3225.8,3209.44,2735.3999999999996,2376.0
marijhorn_mixe,122.0,1290.8360655737704,831.2502220036315,29.0,663.75,1126.5,1593.5,3584.0,3496.7299999999996,3419.6,3115.7999999999997,2529.2
mario71pl,1228.0,975.9959283387623,772.448615160965,1.0,414.0,753.5,1304.5,3541.0,3373.6800000000003,3142.84,2662.199999999999,2180.7
mariusz1984,101.0,1179.4356435643565,728.129705695923,334.0,617.0,889.0,1667.0,3489.0,3317.0,3314.0,2320.0,2145.0
marivexile,548.0,666.6824817518249,605.3528119771156,1.0,326.5,515.0,788.25,3367.0,3109.59,2868.419999999997,2076.1,1325.6000000000001
marketinghoanghuy,766.0,604.8302872062663,525.2424450307478,5.0,264.5,459.5,748.75,3451.0,2702.3000000000015,2383.799999999997,1659.0,1199.5
markkevin,123.0,988.390243902439,728.8688365458115,52.0,444.5,789.0,1290.0,3416.0,3168.8800000000006,2746.3600000000006,2536.4,2057.7999999999997
marko10081988,495.0,493.0141414141414,542.2053312695343,1.0,145.5,378.0,634.0,3566.0,3194.6400000000003,2412.1200000000003,1415.3999999999987,986.6
marko3939,143.0,1371.8531468531469,905.1485051141884,47.0,710.5,1080.0,1960.0,3582.0,3521.080000000001,3447.5999999999995,3244.9,3002.0
markzera,501.0,667.8562874251497,584.6337616879384,1.0,265.0,541.0,888.0,3537.0,2829.0,2440.0,1861.0,1441.0
marlon1980,746.0,704.9597855227883,565.3977880955227,2.0,364.0,542.0,875.5,3554.0,2992.6499999999996,2603.3000000000006,1823.25,1341.0
marock46,175.0,572.68,504.1208922698885,2.0,217.0,458.0,796.0,3158.0,2355.33999999999,1981.440000000001,1355.4999999999989,1133.9999999999998
maroneytlv,349.0,1096.246418338109,743.4570437389932,1.0,547.0,939.0,1476.0,3571.0,3284.9599999999996,3164.92,2744.7999999999975,2097.7999999999997
marshnman,887.0,521.9379932356258,484.67582844519734,4.0,215.0,420.0,653.0,3397.0,2845.2999999999993,2035.7599999999989,1391.999999999996,970.3999999999997
martin2222,108.0,1057.287037037037,752.4852661137237,145.0,513.25,811.0,1365.5,3484.0,3366.93,3289.1399999999994,2607.5,2197.0
martinjebst,524.0,989.8396946564885,776.4633732807752,1.0,425.5,763.0,1291.5,3565.0,3329.08,3205.879999999999,2787.3499999999976,2120.6
martix00,624.0,478.2451923076923,467.6332944206232,1.0,159.25,403.0,629.0,3514.0,2289.539999999998,1778.4799999999996,1277.000000000001,991.4000000000005
masaru1919,288.0,1243.8541666666667,818.9234283167096,305.0,620.5,974.5,1625.25,3598.0,3450.7099999999996,3264.0199999999995,3036.95,2643.0
masastro912,614.0,629.0814332247558,440.11421832131117,3.0,315.75,567.0,936.0,2853.0,1510.3500000000001,1436.0,1389.4,1268.7
masimus1,253.0,725.604743083004,526.9586384566445,5.0,362.0,590.0,960.0,3319.0,2323.6399999999994,2120.1200000000003,1764.8,1413.4
massuri,132.0,831.1136363636364,714.4624376231841,4.0,330.75,618.0,1093.0,3370.0,3008.85,2761.699999999999,2388.999999999999,1855.9000000000003
masterLLL,368.0,563.6277173913044,593.4985635633196,1.0,177.0,402.5,724.75,3590.0,3005.5599999999963,2471.7199999999957,1743.2499999999989,1212.500000000001
masterapiz,177.0,1280.2711864406779,846.5532355295302,31.0,628.0,991.0,1787.0,3575.0,3439.0000000000005,3272.5999999999995,3063.7999999999997,2630.6000000000004
masterofxX,975.0,696.7507692307693,560.986666029559,2.0,334.5,540.0,915.5,3505.0,2928.2,2364.16,1792.8999999999999,1391.0
masterp00,233.0,865.549356223176,691.7492746478863,12.0,392.0,718.0,1066.0,3441.0,3017.080000000001,2818.3199999999997,2462.1999999999994,1922.8000000000006
mastersidor,302.0,561.976821192053,484.0339106958137,5.0,269.75,452.0,719.75,3439.0,2842.350000000006,1901.900000000002,1397.5999999999995,1054.8
mat93140,1021.0,570.7208619000979,504.971369257938,3.0,218.0,437.0,758.0,3443.0,2394.199999999996,2023.8000000000002,1577.0,1178.0
matMannen,227.0,721.2026431718061,524.937259961262,1.0,369.5,617.0,924.5,3533.0,2874.9000000000005,2201.679999999995,1505.8,1325.4
matarack,211.0,1001.5545023696683,701.6317855481869,23.0,495.0,846.0,1271.0,3530.0,3268.1,3050.9999999999955,2421.0,2074.0
mateusspd,286.0,812.8531468531469,638.757104076038,4.0,414.0,636.5,1049.5,3307.0,3247.7499999999995,2896.2000000000007,2146.75,1596.0
mathbote,128.0,766.59375,598.2993804292691,25.0,355.5,586.5,1000.25,3196.0,2744.820000000001,2489.12,2000.25,1444.0
matheus_ssanto,303.0,971.5379537953795,735.5366588653974,19.0,420.0,765.0,1307.0,3524.0,3236.3800000000015,2999.8399999999992,2497.2999999999984,2017.8000000000002
matheuspchile,313.0,485.5271565495208,515.2201670880718,12.0,170.0,306.0,587.0,2801.0,2412.3999999999996,2292.199999999999,1667.7999999999975,1081.6
mati301sparta,115.0,1137.3826086956522,918.9127498300111,17.0,449.5,772.0,1672.5,3561.0,3444.6200000000003,3386.7200000000003,3071.5999999999995,2731.2000000000003
matisthomas,174.0,468.3448275862069,490.76463467673796,6.0,129.5,361.5,589.75,2737.0,2551.4800000000014,2154.899999999996,1386.6999999999998,1037.0000000000005
matom6666,157.0,308.45859872611464,303.433989155709,3.0,118.0,239.0,398.0,2208.0,1411.7199999999993,1123.6399999999996,825.5999999999999,622.2
mats_mono,223.0,755.7713004484305,601.679493772789,3.0,377.5,582.0,996.5,3508.0,3161.5000000000005,2749.000000000001,1800.0,1472.2000000000005
matthewid,498.0,902.0120481927711,727.2831750810392,2.0,423.25,698.0,1087.0,3567.0,3422.189999999998,3222.0800000000004,2602.249999999999,1930.6000000000001
mattulis,803.0,920.3972602739726,723.1670356417447,1.0,408.0,740.0,1199.5,3562.0,3306.6600000000003,3022.0800000000045,2495.7,1988.6000000000004
matty280,207.0,983.463768115942,736.4572156459562,10.0,455.5,720.0,1377.5,3593.0,3118.3399999999997,2906.36,2516.8999999999996,2024.6000000000004
mauricioigreja,182.0,1113.0549450549452,737.4866360828687,304.0,569.0,895.0,1495.0,3566.0,3537.85,3445.0199999999995,2518.0999999999995,2070.9
mauricionovais,279.0,610.5806451612904,493.53410564721094,2.0,240.5,513.0,856.5,3319.0,2141.1999999999966,1823.56,1463.6999999999998,1267.6000000000001
mavom,530.0,958.7547169811321,693.4084115200391,14.0,458.5,745.5,1339.0,3552.0,3254.460000000001,2932.4599999999996,2356.449999999998,1955.1000000000004
max_ferra_84,131.0,533.0992366412214,425.86048374414526,18.0,261.5,494.0,672.0,3339.0,1908.3999999999926,1387.7999999999993,1147.0,1011.0
maxerx13,114.0,1108.640350877193,713.754117539297,59.0,582.0,895.0,1568.5,3248.0,2948.8200000000006,2767.2399999999993,2490.8,2224.1000000000004
maxhoan,849.0,918.3074204946996,675.045292648186,14.0,461.0,733.0,1209.0,3554.0,3222.64,3042.4799999999987,2241.7999999999993,1845.200000000001
maxhoney1895,135.0,1289.7407407407406,885.6579640572056,45.0,635.5,959.0,1853.5,3583.0,3458.66,3362.7599999999998,3086.7,2633.2000000000003
maxiakra1,209.0,570.8181818181819,604.9927172595245,6.0,165.0,377.0,765.0,3101.0,2755.5999999999995,2558.5600000000013,1957.9999999999989,1254.2
maximkinzZ11,121.0,461.7685950413223,354.2301455346646,19.0,216.0,404.0,623.0,2404.0,1632.7999999999995,1471.5999999999995,1066.0,774.0
maximus61888,106.0,1311.5,807.4036489767385,306.0,690.75,1094.0,1747.5,3500.0,3366.7000000000007,3187.2,2803.25,2646.0
maxioldo1,112.0,665.125,667.7055390940957,10.0,216.25,483.5,847.75,3171.0,2972.23,2913.86,2226.049999999996,1291.6000000000001
maxm1909,403.0,1195.1985111662532,853.4367777578012,1.0,530.5,957.0,1729.5,3598.0,3533.82,3249.48,3077.5999999999995,2483.6000000000004
maxooo,363.0,1105.0082644628098,826.3742028499739,28.0,485.0,839.0,1594.0,3533.0,3436.0,3258.2,2839.899999999999,2368.0
maxor182,196.0,790.8724489795918,613.4753032925362,1.0,380.75,647.5,1009.0,3162.0,3015.5500000000006,2853.4999999999995,1984.25,1580.5
maxpaynevl,110.0,1405.581818181818,924.705957547192,310.0,690.0,1159.5,1974.0,3536.0,3492.1000000000004,3475.62,3409.0,2937.8000000000006
maxreiven,185.0,558.8918918918919,475.1049073959639,6.0,326.0,506.0,658.0,3583.0,2476.1599999999994,1861.119999999999,1332.3999999999987,1062.5999999999997
maxsyspepe,564.0,520.4787234042553,547.5540229714849,1.0,168.0,404.5,672.75,3419.0,2916.310000000001,2403.9800000000023,1575.200000000002,1019.7
maxwerner,421.0,1164.0261282660333,801.1971499732211,5.0,538.0,947.0,1635.0,3590.0,3373.000000000001,3213.3999999999987,2799.0,2342.0
maxza596,496.0,425.7358870967742,515.4879543825974,2.0,130.5,290.5,521.75,3573.0,2782.1000000000054,1996.1999999999944,1260.75,895.0
mayzterme,106.0,1326.9528301886792,731.836325470134,367.0,817.0,1070.5,1675.5,3573.0,3411.05,3332.2999999999997,3027.25,2325.0
mazgga,406.0,1091.8004926108374,774.7510900002316,22.0,525.0,871.5,1443.25,3565.0,3412.65,3240.099999999999,2717.5,2245.0
mazimer1,876.0,684.5673515981736,574.5132548775586,1.0,335.5,536.5,893.5,3562.0,2923.0,2569.0,1943.5,1317.0
mbarakat,294.0,1095.7244897959183,779.7359986491128,1.0,534.0,874.0,1442.25,3599.0,3373.0899999999997,3233.499999999999,2649.7999999999993,2274.6
mbarete,127.0,898.7795275590552,667.6268670041724,5.0,462.5,748.0,1084.0,3287.0,3107.5999999999995,2968.12,2656.2999999999975,1571.2
mblade01,567.0,573.0546737213404,608.9461111325479,4.0,178.5,399.0,721.5,3564.0,3023.0000000000095,2638.7599999999993,1900.2999999999947,1236.8000000000002
mcarthurwill,719.0,667.5020862308762,571.5624894210522,1.0,309.5,518.0,876.0,3507.0,3036.46,2306.4799999999996,1800.7000000000003,1361.6000000000006
mcdade,137.0,1233.802919708029,826.1058794785688,303.0,582.0,981.0,1724.0,3518.0,3465.6800000000003,3393.2000000000003,2710.3999999999996,2442.4000000000005
mcderfreak,957.0,395.3991640543365,458.9123277945483,1.0,106.0,266.0,522.0,3517.0,2504.6399999999967,1732.4799999999998,1181.1999999999994,831.0
mchlfitz,522.0,1087.1647509578545,775.2055585622136,19.0,506.5,885.0,1440.0,3499.0,3370.6899999999996,3199.1399999999994,2708.9,2240.6000000000004
mcklane337,131.0,1047.8091603053435,620.7010194995261,302.0,570.5,887.0,1501.0,3310.0,2678.7999999999993,2517.999999999998,2211.5,1930.0
mcleod85jm,280.0,657.4035714285715,585.1394448160817,9.0,287.5,511.0,855.25,3347.0,3146.769999999999,2603.800000000008,1770.0500000000015,1359.8
mcmesut01,159.0,1064.9874213836479,725.462305569905,6.0,515.0,902.0,1373.0,3439.0,3168.879999999999,2955.0000000000005,2533.7999999999997,2222.8000000000006
mcneyno16,1507.0,682.1924353019243,515.1615524235672,1.0,353.0,545.0,883.0,3427.0,2470.88,2219.3999999999996,1763.7000000000005,1323.4
mco1st,425.0,622.2282352941177,497.20842138405857,1.0,282.0,516.0,826.0,3335.0,2493.959999999999,2177.4799999999996,1564.1999999999991,1151.4
mctavish7,439.0,737.2596810933941,607.7009568527233,20.0,362.0,566.0,943.5,3575.0,3287.2600000000007,2583.16,2030.3999999999996,1420.2
mdeth211,169.0,413.43195266272187,309.4573348107752,1.0,183.0,361.0,578.0,1751.0,1600.7999999999997,1392.7599999999995,892.7999999999998,756.6000000000001
mdkgr,466.0,873.9527896995709,713.3185763141049,5.0,385.25,684.0,1078.5,3572.0,3383.6000000000026,3112.0,2546.75,1835.0
mdsmith,115.0,1202.3739130434783,806.0607314726807,312.0,635.0,936.0,1578.0,3539.0,3357.9399999999996,3321.7999999999997,2924.1,2433.6000000000004
me_and_poe,215.0,818.6232558139535,697.5448884618513,22.0,360.5,601.0,991.0,3311.0,3179.999999999999,2835.2799999999997,2467.2999999999975,1793.4
measureless,128.0,1007.1171875,683.064304752249,8.0,514.75,877.5,1392.0,3192.0,3013.9500000000003,2906.879999999999,2239.7499999999995,2009.3
mechifesam1,1107.0,460.69828364950314,463.05772708560653,1.0,135.0,384.0,588.0,3182.0,2492.82,1975.7199999999978,1360.8000000000006,901.9999999999999
mechynick84,307.0,888.4951140065147,795.6838361641587,2.0,351.5,684.0,1165.0,3575.0,3218.7400000000002,3112.959999999999,2625.3999999999996,2189.0
medetus,319.0,878.5423197492163,876.5061667269233,7.0,180.0,605.0,1262.0,3596.0,3440.3199999999997,3305.56,2882.099999999999,2298.7999999999997
medusa49,1564.0,838.8778772378516,599.7796213290194,2.0,432.75,691.0,1063.25,3550.0,2993.289999999998,2640.1400000000003,2053.499999999999,1620.7
meetcool,368.0,1016.4646739130435,795.1320654290474,1.0,450.75,722.0,1446.0,3592.0,3232.489999999999,3097.96,2720.049999999999,2300.8000000000006
megagigabyte2,187.0,814.379679144385,632.7666085336405,2.0,372.5,647.0,1065.5,3284.0,3121.879999999999,2986.6800000000003,1852.1,1602.8000000000004
megakst,485.0,1276.7505154639175,755.9812910530619,302.0,686.0,1085.0,1689.0,3598.0,3263.239999999998,3159.5599999999995,2889.3999999999987,2482.2000000000003
megapuncher,410.0,966.9414634146342,736.0857997771386,29.0,464.75,721.0,1261.75,3541.0,3415.849999999999,3132.8399999999992,2595.199999999997,2060.1000000000004
megazzi,733.0,642.9427012278309,557.5472530066993,1.0,279.0,483.0,849.0,3112.0,2541.6799999999976,2367.44,1797.8,1344.8000000000002
megbedko,223.0,594.9461883408072,717.498436305105,2.0,134.0,344.0,720.0,3473.0,3200.96,2704.9200000000005,2161.7,1721.2000000000016
megistos_noobas,225.0,700.2088888888889,612.7433014664979,12.0,311.0,534.0,907.0,3543.0,3214.04,2383.6399999999976,1835.9999999999993,1463.0
megtron,458.0,842.9475982532751,676.7041260936114,3.0,380.25,676.0,1102.5,3420.0,3157.4700000000003,2867.2600000000007,2260.15,1719.9
mehmetn752,718.0,701.5403899721448,690.3044022910775,1.0,190.0,469.5,931.75,3558.0,3072.520000000002,2710.7999999999975,2221.6,1698.3000000000002
meiYGGIJ,219.0,363.7990867579909,490.93757502147815,5.0,90.5,230.0,422.5,3453.0,2340.1199999999994,2110.519999999999,1237.1999999999998,735.2000000000008
meiguibinger,207.0,607.0869565217391,481.72570265248675,20.0,321.5,488.0,777.5,3373.0,2039.8799999999997,1839.3200000000002,1522.6,1119.8000000000002
meiyoudewo,205.0,727.7560975609756,529.2564327360976,1.0,375.0,618.0,964.0,3344.0,2552.96,2255.559999999999,1658.9999999999982,1293.1999999999998
meizu_93rus,305.0,1022.6983606557377,729.1640451688774,34.0,476.0,802.0,1352.0,3526.0,3181.199999999999,3060.3600000000015,2418.6,2132.0000000000005
mekakat,188.0,474.1329787234043,484.2597066714494,3.0,178.5,369.0,609.25,3413.0,2400.0999999999976,1860.6199999999974,1267.95,983.8000000000003
meknowu8122,276.0,730.054347826087,568.8140970788022,1.0,346.0,544.5,1007.5,3314.0,2820.5,2113.5,1788.75,1506.0
melersky,186.0,1229.0,849.0609057197379,7.0,598.0,968.5,1703.0,3585.0,3422.0000000000005,3292.199999999999,2881.0,2609.5
mellegaalpinho,198.0,1027.5656565656566,758.3276706499801,11.0,460.25,795.0,1437.5,3262.0,3098.14,3000.4600000000005,2649.0499999999993,2158.6
memebar,209.0,735.4928229665072,651.8124812900949,9.0,345.0,543.0,901.0,3556.0,3289.6799999999994,2865.08,2148.3999999999996,1422.2000000000007
memikaka123,270.0,398.4222222222222,318.8928912413425,17.0,226.75,333.0,489.75,2510.0,1712.4500000000007,1453.0800000000006,845.8499999999995,676.0
men4ce,172.0,550.1802325581396,618.4209916244896,6.0,179.0,360.0,676.25,3091.0,2940.2999999999984,2846.6199999999994,1888.899999999998,1195.1000000000008
menace1321,566.0,797.9310954063604,797.7104852342129,2.0,189.0,535.5,1080.75,3589.0,3396.3000000000006,3129.9000000000024,2587.75,1963.0
mengduck,157.0,665.1337579617834,836.3208660367619,3.0,99.0,322.0,886.0,3501.0,3319.2799999999997,3245.7999999999993,2748.7999999999984,1936.0000000000005
meniao808,389.0,701.452442159383,464.0230241415327,36.0,450.0,606.0,738.0,3347.0,2792.0000000000014,2344.8,1508.0,1139.4
menthorE,245.0,792.8081632653061,734.0904486630608,8.0,304.0,547.0,1046.0,3571.0,3166.76,3038.8,2442.6,1807.3999999999996
meo9xx,253.0,864.2252964426877,869.5964356785579,5.0,195.0,523.0,1292.0,3305.0,3213.1999999999994,3100.84,2786.1999999999985,2312.4000000000005
meoicondoi,118.0,1237.9745762711864,962.8423774390874,69.0,426.0,803.5,1933.75,3570.0,3564.1099999999997,3540.4799999999996,3055.149999999997,2724.6
meph_,147.0,1232.3265306122448,879.5993340935865,35.0,518.0,1035.0,1760.0,3486.0,3447.579999999999,3338.839999999999,2950.999999999999,2644.2000000000003
mercy64,115.0,1243.7217391304348,871.4950609096596,254.0,535.0,958.0,1760.0,3552.0,3470.88,3245.64,3027.0,2622.0000000000023
